,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,MEANERR,VARERR,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder,num_bins,num_transforms,num_trials,ABSMEANERR,ABSVARERR,DISP
2,ddm,100000,212,LAN,2114049841,0.66715,0.6831,0.013953447,0.034699917,9.2421255,0.20581105912132228,0.22786147743386664,0.6375,0.6725,0.01692009,0.041893005,9.315972,,77.43575846354166,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/12,12,,,100,0.010962652610242388,0.0004694617908808046,1.1938338903168684
61,ddm,100000,212,MNLE,3535169238,0.8264,0.83165,0.03467536,0.108848214,9.47882,0.5189380155828802,0.2134630767631724,0.6945,0.8075,0.038591385,0.10547066,9.371437,,42.057413736979164,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/11,11,5.0,5.0,100,0.026941198712587364,0.0016638012692634222,1.0974952926113262
61,ddm,100000,212,MNLE*,3535169238,0.7020999789237976,0.83165,0.03467536,0.108848214,9.47882,0.338908362428896,0.23045064962173883,0.6945,0.8075,0.038591385,0.10547066,9.371437,,42.057413736979164,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/11,11,5.0,5.0,100,0.0172406549625099,0.001583317922573068,1.159297914375629
83,ddm,100000,213,LAN,2458436384,0.71505,0.7437,0.05004561,0.10254991,17.308048,0.637242490776187,0.4132848735954313,0.708,0.721,0.060721934,0.10534853,17.099579,,77.6361083984375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/13,13,,,100,0.04546016464539418,0.007727738373652286,1.4007605611620177
2,ddm,100000,213,MNLE,3032885122,0.63455,0.668,0.014933348,0.038784623,17.316624,0.2787996246988927,0.11285583347314324,0.626,0.6385,0.012326956,0.03621173,17.280384,,41.99507242838542,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/12,12,5.0,5.0,100,0.02378739628608298,0.0020750249894511273,0.9995260916770042
2,ddm,100000,213,MNLE*,3032885122,0.5884000062942505,0.668,0.014933348,0.038784623,17.316624,0.211210869227691,0.161207012667342,0.626,0.6385,0.012326956,0.03621173,17.280384,,41.99507242838542,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/12,12,5.0,5.0,100,0.011301728069105316,0.005885101295967632,1.1612070126673422
123,ddm,100000,214,LAN,2623824069,0.6496,0.6489,0.02558291,0.027200341,3.8216434,0.21214509620924354,0.1191788041977949,0.619,0.6115,0.02705574,0.028598785,3.838213,,78.344580078125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/14,14,,,100,0.012731760758534105,0.00025980123228211383,1.1099286434306475
82,ddm,100000,214,MNLE,4022810987,0.64245,0.6465,0.016242623,0.0258317,3.8227549,0.26868295646023227,0.2433203083425328,0.5785,0.621,0.006667733,0.024794102,3.8165593,,42.073978678385416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/13,13,5.0,5.0,100,0.014769625723734477,0.001666859007902803,1.1725866624949737
82,ddm,100000,214,MNLE*,4022810987,0.6344500184059143,0.6465,0.016242623,0.0258317,3.8227549,0.1712137079994447,0.28745971092485345,0.5785,0.621,0.006667733,0.024794102,3.8165593,,42.073978678385416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/13,13,5.0,5.0,100,0.014601657083630537,0.0013993915786946307,1.2874597109248536
163,ddm,100000,215,LAN,3141315657,0.65985,0.78,0.051699698,0.10186398,17.952408,0.4871497511757341,1.1652383369812476,0.646,0.773,0.058330238,0.09856856,17.944342,,77.37825520833333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/15,15,,,100,0.037021751040343664,0.040342701657997325,1.9123310027468787
123,ddm,100000,215,MNLE,3000963452,0.57425,0.80585,0.027239323,0.1814807,17.978817,0.5992770563239939,0.5442594786051347,0.5755,0.8,0.034001827,0.1910997,17.995384,,42.23985188802083,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/14,14,5.0,5.0,100,0.03955546759862029,0.005492660063866549,1.4869470703866714
123,ddm,100000,215,MNLE*,3000963452,0.7462999820709229,0.80585,0.027239323,0.1814807,17.978817,0.16728480212975474,1.0874739068553758,0.5755,0.8,0.034001827,0.1910997,17.995384,,42.23985188802083,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/14,14,5.0,5.0,100,0.04856236081291157,0.0007788293586309263,2.087473906855376
155,ddm,100000,216,LAN,1563068229,0.81115,0.84045,0.037357926,0.26590973,13.719471,0.879189493242106,0.20098118215575095,0.822,0.851,0.043298483,0.28399283,13.756537,,77.30472005208334,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/16,16,,,100,0.03220452860988077,0.006348814015718896,1.104768895397771
163,ddm,100000,216,MNLE,2411986492,0.6541,0.7154,0.007992268,0.05432701,13.800972,0.3514359179149342,0.2377175594257527,0.6225,0.7,0.011192322,0.060047388,13.804464,,41.907047526041666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/15,15,5.0,5.0,100,0.01920612504679664,0.002046739907545126,1.1461050522585463
163,ddm,100000,216,MNLE*,2411986492,0.6371999979019165,0.7154,0.007992268,0.05432701,13.800972,0.17772741347972065,0.242971937837541,0.6225,0.7,0.011192322,0.060047388,13.804464,,41.907047526041666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/15,15,5.0,5.0,100,0.009766309348373747,0.0025044905591609418,1.242971937837541
68,ddm,100000,217,LAN,899109506,0.5952,0.61685,0.012907863,0.020328999,9.977605,0.23850751647262466,0.1731754897013172,0.596,0.595,0.015408158,0.023354769,10.094336,,77.4374267578125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/17,17,,,100,0.014369952064752611,0.0004270740398916656,1.142817295864018
155,ddm,100000,217,MNLE,701402743,0.71045,0.72275,0.049334407,0.04703176,10.204784,0.3634395039878852,0.234971329514794,0.6205,0.708,0.047205925,0.047332525,10.194811,,41.99549560546875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/16,16,5.0,5.0,100,0.029432336956262573,0.001180657538534428,0.9844621608761657
155,ddm,100000,217,MNLE*,701402743,0.6345999836921692,0.72275,0.049334407,0.04703176,10.204784,0.3418715696131505,0.16153329061084312,0.6205,0.708,0.047205925,0.047332525,10.194811,,41.99549560546875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/16,16,5.0,5.0,100,0.023087124995887276,0.0012511060549997796,1.0322253776805992
50,ddm,100000,218,LAN,4231076173,0.6366,0.65445,0.035440564,0.03838539,11.088383,0.3091315958656764,0.2755931733398768,0.6185,0.615,0.027160048,0.034304142,11.099283,,77.7746337890625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/18,18,,,100,0.02541659939036238,0.0020006275579881327,1.2755931733398769
67,ddm,100000,218,MNLE,3725298166,0.68955,0.7028,0.0220927,0.047082543,11.229534,0.3178321748841682,0.10080598425911297,0.676,0.674,0.0150716305,0.042123318,11.21021,,41.48250732421875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/17,17,5.0,5.0,100,0.021775981337332037,0.0009370935998164583,1.0517885191832397
67,ddm,100000,218,MNLE*,3725298166,0.6215999722480774,0.7028,0.0220927,0.047082543,11.229534,0.2010575137607514,0.07519754926040191,0.676,0.674,0.0150716305,0.042123318,11.21021,,41.48250732421875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/17,17,5.0,5.0,100,0.009704320128489638,0.0001750126883641376,1.05646842804757
167,ddm,100000,219,LAN,704531202,0.7657,0.79975,0.052604795,0.23276079,23.719967,0.7734900879575102,0.24442485498416147,0.766,0.793,0.047631145,0.2573527,23.774536,,76.68754069010417,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/19,19,,,100,0.02990387283907258,0.0029915259283216224,1.1190495005317194
49,ddm,100000,219,MNLE,1299595498,0.6073,0.6522,0.0029935837,0.027216673,23.763805,0.218631365413605,0.3984423385008376,0.595,0.6165,0.002827406,0.026505947,23.787441,,41.751468912760416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/18,18,5.0,5.0,100,0.0067181627415531416,0.0015321182929344168,1.2844282257243598
49,ddm,100000,219,MNLE*,1299595498,0.6383000016212463,0.6522,0.0029935837,0.027216673,23.763805,0.180991351307133,0.2789829304459376,0.595,0.6165,0.002827406,0.026505947,23.787441,,41.751468912760416,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/18,18,5.0,5.0,100,0.006833791970323248,0.0009714838843282877,1.2430083310652689
197,ddm,100000,220,LAN,898255758,0.6179,0.7313,0.031245828,0.049891114,6.7660675,0.31044034473079735,0.5040155817461641,0.594,0.701,0.027674437,0.048347354,6.7634306,,77.65947265625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/20,20,,,100,0.020487409415841096,0.001111570617777073,1.449983179138916
167,ddm,100000,220,MNLE,2158982839,0.63595,0.8299,0.014909983,0.22492766,6.77464,0.7802636368278558,0.6350510971887438,0.615,0.8265,0.012931585,0.24403787,6.779689,,41.82985026041667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/19,19,5.0,5.0,100,0.014905665521323719,0.0010701621347493672,1.6350510971887438
167,ddm,100000,220,MNLE*,2158982839,0.7834500074386597,0.8299,0.014909983,0.22492766,6.77464,0.7018142557396868,0.8858741333466228,0.615,0.8265,0.012931585,0.24403787,6.779689,,41.82985026041667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/19,19,5.0,5.0,100,0.011880587340891396,0.0006538098749401879,1.8787410995979064
113,ddm,100000,221,LAN,980713931,0.81995,0.8647,0.056334138,0.3146174,8.541475,0.9512870715629222,0.1779508381183113,0.819,0.854,0.05700779,0.32091624,8.516071,,77.25697428385416,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/21,21,,,100,0.05653328617754563,0.0004934221568936428,1.0117480683071562
197,ddm,100000,221,MNLE,1732874130,0.62715,0.71515,0.003565073,0.04995835,8.648455,0.20382445260859694,0.2726595000526436,0.526,0.686,0.0032149553,0.052316904,8.697982,,41.98253580729167,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/20,20,5.0,5.0,100,0.0012480148984032324,0.007045136675873014,1.1425531878677462
197,ddm,100000,221,MNLE*,1732874130,0.6614000201225281,0.71515,0.003565073,0.04995835,8.648455,0.19837450590255523,0.3745312687196085,0.526,0.686,0.0032149553,0.052316904,8.697982,,41.98253580729167,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/20,20,5.0,5.0,100,0.015289947075143057,0.002744003449328085,1.298511281594577
70,ddm,100000,222,LAN,2156072111,0.61565,0.6393,0.020217538,0.030162692,9.721307,0.2314539516648193,0.24370376147156483,0.611,0.6055,0.020756245,0.031198144,9.85381,,77.75569661458333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/22,22,,,100,0.014008453850673508,0.0012906128379117272,1.243703761471565
112,ddm,100000,222,MNLE,3285278807,0.6839,0.6846,0.073242664,0.06196487,9.696751,0.448354361531888,0.2394421869258161,0.6495,0.652,0.077219725,0.06204641,9.709724,,42.15410563151042,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/21,21,5.0,5.0,100,0.041065317670000365,0.002128564587820616,1.0392280097319702
112,ddm,100000,222,MNLE*,3285278807,0.628350019454956,0.6846,0.073242664,0.06196487,9.696751,0.22730803273411884,0.18797414251479536,0.6495,0.652,0.077219725,0.06204641,9.709724,,42.15410563151042,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/21,21,5.0,5.0,100,0.027274529097640134,0.0008317660414409276,1.1347883384329698
20,ddm,100000,223,LAN,1553431114,0.70135,0.70065,0.045028806,0.084112644,8.741058,0.4775621687276479,0.23879069633208524,0.6775,0.656,0.044184685,0.084699154,8.684694,,78.215185546875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/23,23,,,100,0.02739588034935373,0.0012436586782003092,1.2196459506541855
69,ddm,100000,223,MNLE,94282780,0.6773,0.6878,0.08979392,0.0747267,8.741432,0.5318815094522722,0.1806540579318623,0.658,0.6525,0.079875946,0.06262386,8.637738,,41.8702880859375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/22,22,5.0,5.0,100,0.04418433504400283,0.0005203890922104071,1.0097965164541307
69,ddm,100000,223,MNLE*,94282780,0.633899986743927,0.6878,0.08979392,0.0747267,8.741432,0.24572843519925397,0.22285769100982938,0.658,0.6525,0.079875946,0.06262386,8.637738,,41.8702880859375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/22,22,5.0,5.0,100,0.02925023759256718,0.0006044254589544107,1.1603300755678971
198,ddm,100000,224,LAN,3389443334,0.6443,0.6729,0.013880134,0.038600445,12.968956,0.2573713303469608,0.3179464486509747,0.6315,0.637,0.010169864,0.035378456,12.88695,,76.9776123046875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/24,24,,,100,0.01473933539041318,0.0038658223076543773,1.2636628659368503
19,ddm,100000,224,MNLE,4139280187,0.6663,0.67785,0.06968641,0.07713759,13.049387,0.5529341301670502,0.30117596884213527,0.658,0.6685,0.08396876,0.08609784,13.162622,,41.584834798177084,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/23,23,5.0,5.0,100,0.05127675357823038,0.007668671466522838,1.3011759688421352
19,ddm,100000,224,MNLE*,4139280187,0.5605000257492065,0.67785,0.06968641,0.07713759,13.049387,0.03823882749330945,0.19540326305753847,0.658,0.6685,0.08396876,0.08609784,13.162622,,41.584834798177084,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/23,23,5.0,5.0,100,0.0014229381571623095,0.006151596577763348,1.1954032630575386
180,ddm,100000,225,LAN,1838624647,0.74795,0.774,0.03348005,0.15653396,18.34722,0.6332721464461515,0.18303383425344227,0.743,0.753,0.031718254,0.1511612,18.289572,,77.42618001302084,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/25,25,,,100,0.020984259939333436,0.0010886821150038455,1.1561198924757168
198,ddm,100000,225,MNLE,3940094501,0.63935,0.66495,0.061897755,0.040611982,18.245703,0.32675499021997834,0.30025695661007995,0.6125,0.6055,0.06146276,0.03538704,18.249718,,40.31127115885417,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/24,24,5.0,5.0,100,0.03780463611688459,0.0023532228911650344,1.1598568514015666
198,ddm,100000,225,MNLE*,3940094501,0.584850013256073,0.66495,0.061897755,0.040611982,18.245703,0.09294356965198766,0.19545615277268308,0.6125,0.6055,0.06146276,0.03538704,18.249718,,40.31127115885417,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/24,24,5.0,5.0,100,0.008155180364381523,0.0009246878503225551,1.195456152772683
30,ddm,100000,226,LAN,1464154685,0.7766,0.8065,0.032504916,0.17619467,25.736599,0.7202571663866868,0.3430167478387519,0.7815,0.789,0.035650253,0.17445898,25.778934,,77.716455078125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/26,26,,,100,0.03130747551810929,0.0018359047036340696,1.0517320052629349
180,ddm,100000,226,MNLE,2065861976,0.5784,0.62765,0.0058470964,0.012907624,25.755836,0.13798047031474564,0.3498102672033836,0.5275,0.595,0.0028613806,0.016465664,25.72084,,40.322001139322914,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/25,25,5.0,5.0,100,0.012879653005884048,0.003260303230632842,1.2711397077160949
180,ddm,100000,226,MNLE*,2065861976,0.6827999949455261,0.62765,0.0058470964,0.012907624,25.755836,0.368957760300171,0.5456170881546598,0.5275,0.595,0.0028613806,0.016465664,25.72084,,40.322001139322914,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/25,25,5.0,5.0,100,0.01447480858266352,0.0010122851963341103,1.5253535420481017
10,ddm,100000,227,LAN,3035455981,0.71885,0.7532,0.052351832,0.13816619,7.3520174,0.5870498765903406,0.21999790146108958,0.68,0.7225,0.052082896,0.13286209,7.3558226,,78.12085774739583,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/27,27,,,100,0.027856840790808135,0.0007824291667640527,0.9663475531524928
29,ddm,100000,227,MNLE,486015767,0.6025,0.63075,0.023602605,0.019610286,7.369174,0.22893818695823434,0.2411416218300692,0.5985,0.614,0.018476248,0.02201128,7.366919,,40.337947591145834,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/26,26,5.0,5.0,100,0.024701178964972537,0.0035463792222122804,1.2411416218300693
29,ddm,100000,227,MNLE*,486015767,0.6683499813079834,0.63075,0.023602605,0.019610286,7.369174,0.30953440206324573,0.41696585784628726,0.5985,0.614,0.018476248,0.02201128,7.366919,,40.337947591145834,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/26,26,5.0,5.0,100,0.032805091270804415,0.004175973966055455,1.4169658578462874
61,ddm,100000,228,LAN,2139065820,0.71945,0.767,0.010808945,0.08766878,5.7454433,0.4654726504272903,0.2830284099753871,0.7205,0.75,0.011072993,0.089885235,5.753742,,78.3512939453125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/28,28,,,100,0.022201486436184498,0.0030983143926177096,1.2286622536597658
9,ddm,100000,228,MNLE,799307512,0.6815,0.7349,0.013364196,0.11974794,5.8264084,0.6074936820590813,0.4939097604712456,0.681,0.7275,0.014019012,0.12587309,5.808919,,40.35472819010417,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/27,27,5.0,5.0,100,0.012791703554615397,0.00912673029512293,1.2628651500426529
9,ddm,100000,228,MNLE*,799307512,0.6880999803543091,0.7349,0.013364196,0.11974794,5.8264084,0.3661249306989791,0.44269951163786087,0.681,0.7275,0.014019012,0.12587309,5.808919,,40.35472819010417,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/27,27,5.0,5.0,100,0.013664474532008197,0.006809958143771257,1.3218230099932156
176,ddm,100000,229,LAN,2679443080,0.8287,0.83605,0.08431935,0.26069975,21.218594,0.8639833145266301,0.0927165237298225,0.7595,0.8195,0.080225945,0.24191254,21.109257,,77.8095458984375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/29,29,,,100,0.03695560952234812,0.0008493207628120045,0.9072834762701774
